CVE_ID,Status,Descriptions,Weaknesses,Source Identifier,Published,Last Modified,CVSS_Metric_V2_Primary_version,CVSS_Metric_V2_Primary_vectorString,CVSS_Metric_V2_Primary_accessVector,CVSS_Metric_V2_Primary_accessComplexity,CVSS_Metric_V2_Primary_authentication,CVSS_Metric_V2_Primary_confidentialityImpact,CVSS_Metric_V2_Primary_integrityImpact,CVSS_Metric_V2_Primary_availabilityImpact,CVSS_Metric_V2_Primary_baseScore,CVSS_Metric_V2_Primary_exploitabilityScore,CVSS_Metric_V2_Primary_impactScore,CVSS_Metric_V3.1_Secondary_version,CVSS_Metric_V3.1_Secondary_vectorString,CVSS_Metric_V3.1_Secondary_attackVector,CVSS_Metric_V3.1_Secondary_attackComplexity,CVSS_Metric_V3.1_Secondary_privilegesRequired,CVSS_Metric_V3.1_Secondary_userInteraction,CVSS_Metric_V3.1_Secondary_scope,CVSS_Metric_V3.1_Secondary_confidentialityImpact,CVSS_Metric_V3.1_Secondary_integrityImpact,CVSS_Metric_V3.1_Secondary_availabilityImpact,CVSS_Metric_V3.1_Secondary_baseScore,CVSS_Metric_V3.1_Secondary_baseSeverity,CVSS_Metric_V3.1_Secondary_exploitabilityScore,CVSS_Metric_V3.1_Secondary_impactScore,CVSS_Metric_V3.1_Primary_version,CVSS_Metric_V3.1_Primary_vectorString,CVSS_Metric_V3.1_Primary_attackVector,CVSS_Metric_V3.1_Primary_attackComplexity,CVSS_Metric_V3.1_Primary_privilegesRequired,CVSS_Metric_V3.1_Primary_userInteraction,CVSS_Metric_V3.1_Primary_scope,CVSS_Metric_V3.1_Primary_confidentialityImpact,CVSS_Metric_V3.1_Primary_integrityImpact,CVSS_Metric_V3.1_Primary_availabilityImpact,CVSS_Metric_V3.1_Primary_baseScore,CVSS_Metric_V3.1_Primary_baseSeverity,CVSS_Metric_V3.1_Primary_exploitabilityScore,CVSS_Metric_V3.1_Primary_impactScore
CVE-2001-1575,Modified,"Apple Personal Web Sharing (PWS) 1.1, 1.5, and 1.5.5, when Web Sharing authentication is enabled, allows remote attackers to cause a denial of service via a long password, possibly due to a buffer overflow.","[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",cve@mitre.org,2001-12-31T05:00:00.000,2017-07-11T01:29:10.710,2.0,AV:N/AC:L/Au:N/C:N/I:N/A:P,NETWORK,LOW,NONE,NONE,NONE,PARTIAL,5.0,10.0,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2001-1576,Analyzed,Buffer overflow in cron in Caldera UnixWare 7 allows local users to execute arbitrary code via a command line argument.,"[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",cve@mitre.org,2001-12-31T05:00:00.000,2008-09-05T20:26:54.153,2.0,AV:L/AC:L/Au:N/C:P/I:P/A:P,LOCAL,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,4.6,3.9,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2001-1577,Modified,"Unknown vulnerability in CDE in Caldera OpenUnix 7.1.0, 7.1.1, and 8.0 allows an xterm session to gain privileges when the session is reused.","[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",cve@mitre.org,2001-12-31T05:00:00.000,2017-07-11T01:29:10.773,2.0,AV:N/AC:L/Au:N/C:P/I:P/A:P,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,7.5,10.0,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2001-1578,Analyzed,Unknown vulnerability in SCO OpenServer 5.0.6 and earlier allows local users to modify critical information such as certain CPU registers and segment descriptors.,"[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",cve@mitre.org,2001-12-31T05:00:00.000,2008-09-05T20:26:54.450,2.0,AV:L/AC:L/Au:N/C:N/I:P/A:N,LOCAL,LOW,NONE,NONE,PARTIAL,NONE,2.1,3.9,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2001-1579,Analyzed,"The timed program (in.timed) in UnixWare 7 and OpenUnix 8.0.0 does not properly terminate certain strings with a null, which allows remote attackers to cause a denial of service.","[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",cve@mitre.org,2001-12-31T05:00:00.000,2008-09-05T20:26:54.590,2.0,AV:N/AC:L/Au:N/C:N/I:N/A:P,NETWORK,LOW,NONE,NONE,NONE,PARTIAL,5.0,10.0,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2001-1580,Modified,"Directory traversal vulnerability in ScriptEase viewcode.jse for Netware 5.1 before 5.1 SP3 allows remote attackers to read arbitrary files via "".."" sequences in the query string.","[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",cve@mitre.org,2001-12-31T05:00:00.000,2017-12-19T02:29:37.223,2.0,AV:N/AC:L/Au:N/C:P/I:N/A:N,NETWORK,LOW,NONE,PARTIAL,NONE,NONE,5.0,10.0,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2001-1581,Modified,The File Blocker feature in Clearswift MAILsweeper for SMTP 4.2 allows remote attackers to bypass e-mail attachment filtering policies via a modified name in a Content-Type header.,"[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",cve@mitre.org,2001-12-31T05:00:00.000,2017-07-29T01:29:00.403,2.0,AV:N/AC:L/Au:N/C:P/I:P/A:P,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,7.5,10.0,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2001-1582,Analyzed,Buffer overflow in the LDAP naming services library (libsldap) in Sun Solaris 8 allows local users to execute arbitrary code via a long LDAP_OPTIONS environment variable to a privileged program that uses libsldap.,"[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'CWE-119'}]}]",cve@mitre.org,2001-12-31T05:00:00.000,2018-10-30T16:25:37.090,2.0,AV:L/AC:L/Au:N/C:C/I:C/A:C,LOCAL,LOW,NONE,COMPLETE,COMPLETE,COMPLETE,7.2,3.9,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2001-1583,Analyzed,lpd daemon (in.lpd) in Solaris 8 and earlier allows remote attackers to execute arbitrary commands via a job request with a crafted control file that is not properly handled when lpd invokes a mail program. NOTE: this might be the same vulnerability as CVE-2000-1220.,"[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'CWE-78'}]}]",cve@mitre.org,2001-12-31T05:00:00.000,2022-09-13T18:47:15.463,2.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,NETWORK,LOW,NONE,COMPLETE,COMPLETE,COMPLETE,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2001-1584,Modified,CardBoard 2.4 greeting card CGI by Michael Barretto allows remote attackers to execute arbitrary commands via shell metacharacters in the recipient field.,"[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'CWE-20'}]}]",cve@mitre.org,2001-12-31T05:00:00.000,2017-07-29T01:29:00.530,2.0,AV:N/AC:L/Au:N/C:P/I:P/A:P,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,7.5,10.0,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2001-1585,Modified,"SSH protocol 2 (aka SSH-2) public key authentication in the development snapshot of OpenSSH 2.3.1, available from 2001-01-18 through 2001-02-08, does not perform a challenge-response step to ensure that the client has the proper private key, which allows remote attackers to bypass authentication as other users by supplying a public key from that user's authorized_keys file.","[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'CWE-287'}]}]",cve@mitre.org,2001-12-31T05:00:00.000,2017-07-29T01:29:00.593,2.0,AV:N/AC:M/Au:N/C:P/I:P/A:P,NETWORK,MEDIUM,NONE,PARTIAL,PARTIAL,PARTIAL,6.8,8.6,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2002-1594,Modified,"Buffer overflow in (1) grpck and (2) pwck, if installed setuid on a system as recommended in some AIX documentation, may allow local users to gain privileges via a long command line argument.","[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",cve@mitre.org,2002-01-02T05:00:00.000,2017-07-11T01:29:15.710,2.0,AV:L/AC:L/Au:N/C:C/I:C/A:C,LOCAL,LOW,NONE,COMPLETE,COMPLETE,COMPLETE,7.2,3.9,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2002-1595,Modified,Cisco SN 5420 Storage Router 1.1(5) and earlier allows attackers to read configuration files without authorization.,"[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",cve@mitre.org,2002-01-09T05:00:00.000,2018-10-30T16:26:18.763,2.0,AV:N/AC:L/Au:N/C:P/I:N/A:N,NETWORK,LOW,NONE,PARTIAL,NONE,NONE,5.0,10.0,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2002-1596,Modified,Cisco SN 5420 Storage Router 1.1(5) and earlier allows remote attackers to cause a denial of service (router crash) via an HTTP request with large headers.,"[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",cve@mitre.org,2002-01-09T05:00:00.000,2018-10-30T16:26:18.763,2.0,AV:N/AC:L/Au:N/C:N/I:N/A:P,NETWORK,LOW,NONE,NONE,NONE,PARTIAL,5.0,10.0,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2002-1597,Modified,Cisco SN 5420 Storage Router 1.1(5) and earlier allows remote attackers to cause a denial of service (halt) via a fragmented packet to the Gigabit interface.,"[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",cve@mitre.org,2002-01-09T05:00:00.000,2018-10-30T16:26:18.763,2.0,AV:N/AC:L/Au:N/C:N/I:N/A:P,NETWORK,LOW,NONE,NONE,NONE,PARTIAL,5.0,10.0,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2002-1600,Analyzed,Directory traversal vulnerability in Mike Spice's My Classifieds (classifieds.cgi) before 1.3 allows remote attackers to overwrite arbitrary files via the category parameter.,"[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",cve@mitre.org,2002-01-09T05:00:00.000,2008-09-10T19:15:02.210,2.0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,PARTIAL,NONE,5.0,10.0,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2003-0061,Analyzed,Buffer overflow in passwd for HP UX B.10.20 allows local users to execute arbitrary commands with root privileges via a long LANG environment variable.,"[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",cve@mitre.org,2002-01-11T05:00:00.000,2008-09-05T20:33:21.787,2.0,AV:L/AC:L/Au:N/C:C/I:C/A:C,LOCAL,LOW,NONE,COMPLETE,COMPLETE,COMPLETE,7.2,3.9,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2002-0077,Modified,"Microsoft Internet Explorer 5.01, 5.5 and 6.0 treats objects invoked on an HTML page with the codebase property as part of Local Computer zone, which allows remote attackers to invoke executables present on the local system through objects such as the popup object, aka the ""Local Executable Invocation via Object tag"" vulnerability.","[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",cve@mitre.org,2002-01-13T05:00:00.000,2021-07-23T12:55:03.667,2.0,AV:N/AC:L/Au:N/C:P/I:P/A:P,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,7.5,10.0,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-1999-1081,Modified,Vulnerability in files.pl script in Novell WebServer Examples Toolkit 2 allows remote attackers to read arbitrary files.,"[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",cve@mitre.org,2002-01-15T05:00:00.000,2017-12-19T02:29:01.817,2.0,AV:N/AC:L/Au:N/C:P/I:N/A:N,NETWORK,LOW,NONE,PARTIAL,NONE,NONE,5.0,10.0,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-1999-1091,Modified,"UNIX news readers tin and rtin create the /tmp/.tin_log file with insecure permissions and follow symlinks, which allows attackers to modify the permissions of files writable by the user via a symlink attack.","[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",cve@mitre.org,2002-01-15T05:00:00.000,2017-12-19T02:29:01.910,2.0,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,PARTIAL,NONE,5.0,10.0,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2001-0887,Modified,xSANE 0.81 and earlier allows local users to modify files of other xSANE users via a symlink attack on temporary files.,"[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",cve@mitre.org,2002-01-15T05:00:00.000,2017-10-10T01:29:55.467,2.0,AV:L/AC:H/Au:N/C:N/I:P/A:N,LOCAL,HIGH,NONE,NONE,PARTIAL,NONE,1.2,1.9,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2001-1457,Modified,Buffer overflow in CrazyWWWBoard 2000p4 and 2000LEp5 allows remote attackers to execute arbitrary code via a long HTTP_USER_AGENT CGI environment variable.,"[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",cve@mitre.org,2002-01-30T05:00:00.000,2017-07-11T01:29:08.257,2.0,AV:N/AC:L/Au:N/C:P/I:P/A:P,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,7.5,10.0,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2001-0891,Modified,Format string vulnerability in NQS daemon (nqsdaemon) in NQE 3.3.0.16 for CRAY UNICOS and SGI IRIX allows a local user to gain root privileges by using qsub to submit a batch job whose name contains formatting characters.,"[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",cve@mitre.org,2002-01-31T05:00:00.000,2017-10-10T01:29:55.640,2.0,AV:L/AC:L/Au:N/C:C/I:C/A:C,LOCAL,LOW,NONE,COMPLETE,COMPLETE,COMPLETE,7.2,3.9,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2002-0002,Modified,"Format string vulnerability in stunnel before 3.22 when used in client mode for (1) smtp, (2) pop, or (3) nntp allows remote malicious servers to execute arbitrary code.","[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",cve@mitre.org,2002-01-31T05:00:00.000,2017-10-10T01:30:03.063,2.0,AV:N/AC:L/Au:N/C:P/I:P/A:P,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,7.5,10.0,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2002-0005,Modified,"Buffer overflow in AOL Instant Messenger (AIM) 4.7.2480, 4.8.2616, and other versions allows remote attackers to execute arbitrary code via a long argument in a game request (AddGame).","[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",cve@mitre.org,2002-01-31T05:00:00.000,2017-10-10T01:30:03.280,2.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,NETWORK,LOW,NONE,COMPLETE,COMPLETE,COMPLETE,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2002-0007,Modified,"CGI.pl in Bugzilla before 2.14.1, when using LDAP, allows remote attackers to obtain an anonymous bind to the LDAP server via a request that does not include a password, which causes a null password to be sent to the LDAP server.","[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",cve@mitre.org,2002-01-31T05:00:00.000,2017-10-10T01:30:03.407,2.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,NETWORK,LOW,NONE,COMPLETE,COMPLETE,COMPLETE,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2002-0008,Analyzed,"Bugzilla before 2.14.1 allows remote attackers to (1) spoof a user comment via an HTTP request to process_bug.cgi using the ""who"" parameter, instead of the Bugzilla_login cookie, or (2) post a bug as another user by modifying the reporter parameter to enter_bug.cgi, which is passed to post_bug.cgi.","[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",cve@mitre.org,2002-01-31T05:00:00.000,2008-09-10T19:11:02.820,2.0,AV:N/AC:L/Au:N/C:P/I:P/A:P,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,7.5,10.0,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2002-0009,Analyzed,"show_bug.cgi in Bugzilla before 2.14.1 allows a user with ""Bugs Access"" privileges to see other products that are not accessible to the user, by submitting a bug and reading the resulting Product pulldown menu.","[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",cve@mitre.org,2002-01-31T05:00:00.000,2008-09-10T19:11:02.947,2.0,AV:N/AC:L/Au:N/C:P/I:N/A:N,NETWORK,LOW,NONE,PARTIAL,NONE,NONE,5.0,10.0,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2002-0010,Analyzed,"Bugzilla before 2.14.1 allows remote attackers to inject arbitrary SQL code and create files or gain privileges via (1) the sql parameter in buglist.cgi, (2) invalid field names from the ""boolean chart"" query in buglist.cgi, (3) the mybugslink parameter in userprefs.cgi, (4) a malformed bug ID in the buglist parameter in long_list.cgi, and (5) the value parameter in editusers.cgi, which allows groupset privileges to be modified by attackers with blessgroupset privileges.","[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",cve@mitre.org,2002-01-31T05:00:00.000,2008-09-10T19:11:03.070,2.0,AV:N/AC:L/Au:N/C:P/I:P/A:P,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,7.5,10.0,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2002-0011,Analyzed,Information leak in doeditvotes.cgi in Bugzilla before 2.14.1 may allow remote attackers to more easily conduct attacks on the login.,"[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",cve@mitre.org,2002-01-31T05:00:00.000,2008-09-10T19:11:03.197,2.0,AV:N/AC:L/Au:N/C:P/I:N/A:N,NETWORK,LOW,NONE,PARTIAL,NONE,NONE,5.0,10.0,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2002-0038,Modified,Vulnerability in the cache-limiting function of the unified name service daemon (nsd) in IRIX 6.5.4 through 6.5.11 allows remote attackers to cause a denial of service by forcing the cache to fill the disk.,"[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",cve@mitre.org,2002-01-31T05:00:00.000,2017-10-10T01:30:04.187,2.0,AV:N/AC:L/Au:N/C:N/I:N/A:P,NETWORK,LOW,NONE,NONE,NONE,PARTIAL,5.0,10.0,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2002-0043,Modified,"sudo 1.6.0 through 1.6.3p7 does not properly clear the environment before calling the mail program, which could allow local users to gain root privileges by modifying environment variables and changing how the mail program is invoked.","[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",cve@mitre.org,2002-01-31T05:00:00.000,2018-05-03T01:29:15.067,2.0,AV:L/AC:L/Au:N/C:C/I:C/A:C,LOCAL,LOW,NONE,COMPLETE,COMPLETE,COMPLETE,7.2,3.9,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2002-0044,Modified,GNU Enscript 1.6.1 and earlier allows local users to overwrite arbitrary files of the Enscript user via a symlink attack on temporary files.,"[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",cve@mitre.org,2002-01-31T05:00:00.000,2017-10-10T01:30:04.233,2.0,AV:L/AC:L/Au:N/C:P/I:P/A:N,LOCAL,LOW,NONE,PARTIAL,PARTIAL,NONE,3.6,3.9,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2002-0045,Modified,"slapd in OpenLDAP 2.0 through 2.0.19 allows local users, and anonymous users before 2.0.8, to conduct a ""replace"" action on access controls without any values, which causes OpenLDAP to delete non-mandatory attributes that would otherwise be protected by ACLs.","[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",cve@mitre.org,2002-01-31T05:00:00.000,2017-10-10T01:30:04.297,2.0,AV:N/AC:L/Au:N/C:P/I:P/A:P,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,7.5,10.0,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2002-0046,Modified,"Linux kernel, and possibly other operating systems, allows remote attackers to read portions of memory via a series of fragmented ICMP packets that generate an ICMP TTL Exceeded response, which includes portions of the memory in the response packet.","[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",cve@mitre.org,2002-01-31T05:00:00.000,2017-10-10T01:30:04.360,2.0,AV:N/AC:L/Au:N/C:P/I:N/A:N,NETWORK,LOW,NONE,PARTIAL,NONE,NONE,5.0,10.0,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2002-0047,Modified,CIPE VPN package before 1.3.0-3 allows remote attackers to cause a denial of service (crash) via a short malformed packet.,"[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",cve@mitre.org,2002-01-31T05:00:00.000,2017-10-10T01:30:04.407,2.0,AV:N/AC:L/Au:N/C:N/I:N/A:P,NETWORK,LOW,NONE,NONE,NONE,PARTIAL,5.0,10.0,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2001-1371,Modified,The default configuration of Oracle Application Server 9iAS 1.0.2.2 enables SOAP and allows anonymous users to deploy applications by default via urn:soap-service-manager and urn:soap-provider-manager.,"[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'CWE-264'}, {'lang': 'en', 'value': 'NVD-CWE-noinfo'}]}]",cve@mitre.org,2002-02-06T05:00:00.000,2016-10-18T02:14:41.560,2.0,AV:N/AC:L/Au:N/C:P/I:P/A:P,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,7.5,10.0,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2001-1372,Modified,"Oracle 9i Application Server 1.0.2 allows remote attackers to obtain the physical path of a file under the server root via a request for a non-existent .JSP file, which leaks the pathname in an error message.","[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",cve@mitre.org,2002-02-06T05:00:00.000,2017-10-10T01:30:02.657,2.0,AV:N/AC:L/Au:N/C:P/I:N/A:N,NETWORK,LOW,NONE,PARTIAL,NONE,NONE,5.0,10.0,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2002-1601,Modified,"The Connectables feature in Adobe PhotoDeluxe 3.1 prepends the Adobe directory to the CLASSPATH environment variable, which allows applets to run with higher privileges and remote attackers to gain privileges via an HTML e-mail message or a web page.","[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",cve@mitre.org,2002-02-09T05:00:00.000,2017-07-11T01:29:16.070,2.0,AV:N/AC:H/Au:N/C:P/I:P/A:P,NETWORK,HIGH,NONE,PARTIAL,PARTIAL,PARTIAL,5.1,4.9,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2001-1058,Modified,The License Manager (mathlm) for Mathematica 4.0 and 4.1 allows remote attackers to bypass access control (specified by the -restrict argument) and steal a license via a client request that includes the name of a host that is allowed to obtain the license.,"[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",cve@mitre.org,2002-02-13T05:00:00.000,2017-12-19T02:29:31.987,2.0,AV:N/AC:L/Au:N/C:P/I:P/A:P,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,7.5,10.0,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2001-1079,Modified,"create_keyfiles in PSSP 3.2 with DCE 3.1 authentication on AIX creates keyfile directories with world-writable permissions, which could allow a local user to delete key files and cause a denial of service.","[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",cve@mitre.org,2002-02-13T05:00:00.000,2017-10-10T01:29:59.470,2.0,AV:L/AC:L/Au:N/C:N/I:P/A:P,LOCAL,LOW,NONE,NONE,PARTIAL,PARTIAL,3.6,3.9,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2002-0012,Modified,"Vulnerabilities in a large number of SNMP implementations allow remote attackers to cause a denial of service or gain privileges via SNMPv1 trap handling, as demonstrated by the PROTOS c06-SNMPv1 test suite.  NOTE: It is highly likely that this candidate will be SPLIT into multiple candidates, one or more for each vendor.  This and other SNMP-related candidates will be updated when more accurate information is available.","[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'CWE-264'}]}]",cve@mitre.org,2002-02-13T05:00:00.000,2018-10-12T21:30:46.750,2.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,NETWORK,LOW,NONE,COMPLETE,COMPLETE,COMPLETE,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE-2002-0013,Modified,"Vulnerabilities in the SNMPv1 request handling of a large number of SNMP implementations allow remote attackers to cause a denial of service or gain privileges via (1) GetRequest, (2) GetNextRequest, and (3) SetRequest messages, as demonstrated by the PROTOS c06-SNMPv1 test suite.  NOTE: It is highly likely that this candidate will be SPLIT into multiple candidates, one or more for each vendor.  This and other SNMP-related candidates will be updated when more accurate information is available.","[{'source': 'nvd@nist.gov', 'type': 'Primary', 'description': [{'lang': 'en', 'value': 'CWE-264'}]}]",cve@mitre.org,2002-02-13T05:00:00.000,2018-10-12T21:30:48.157,2.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,NETWORK,LOW,NONE,COMPLETE,COMPLETE,COMPLETE,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
